SP500,AAPL,AMZN,FB,GOOG,MSFT
2435.49,145.48,995.6369,153.1128,954.26,70.37
2435.47,145.4899,995.6510000000001,153.0899,954.52,70.346
2435.4199,145.5,995.6817,153.075,954.54,70.3499
2435.45,145.5,995.77,153.065,954.44,70.365
2435.71,145.48,995.52,153.02,954.03,70.345
2435.4399,145.525,995.99,153.1,954.52,70.38
2435.46,145.54,996.07,153.1248,954.88,70.395
2435.3201,145.515,995.9966,153.1542,955.01,70.4099
2435.8101,145.47,995.91,153.11,954.425,70.385
2436.27,145.447,996.19,153.14,954.16,70.4083
2436.24,145.46,996.285,153.22,954.5475,70.44
2438.01,145.46,996.25,153.2,954.795,70.45
2437.96,145.62,996.97,153.34,955.5627,70.49
2437.8,145.61,996.94,153.28,955.19,70.49
2437.5601,145.5833,996.83,153.32,955.16,70.53
2437.3999,145.5595,995.914,153.31,955.42,70.52
2437.3101,145.58,995.76,153.29,955.09,70.52
2437.54,145.55,995.78,153.19,954.155,70.505
2437.6699,145.58,996.1274,153.2699,954.42,70.52
2437.75,145.59,996.44,153.25,954.29,70.53
2437.3899,145.545,996.085,153.27,954.24,70.525
2437.21,145.46,995.48,153.15,953.5,70.51
2437.48,145.4725,995.24,153.14,954.11,70.505
2437.53,145.52,995.4999,153.06,954.0344,70.515
2437.4099,145.559,995.3041,153.0501,953.54,70.48
2437.4299,145.5454,995.122,153.05,953.25,70.47
2437.7,145.54,994.74,153.0383,953.19,70.4754
2438.3,145.61,995.8,153.17,953.73,70.54
2438.0601,145.72,996.4,153.3328,955.0,70.62
2438.03,145.6878,996.11,153.28,954.3242,70.585
2437.76,145.66,996.11,153.31,954.56,70.585
2437.3799,145.635,995.7,153.32,954.94,70.575
2437.1101,145.6055,995.35,153.28,954.31,70.56
2437.0901,145.5545,995.4253,153.22,953.93,70.54
2436.8401,145.56,995.33,153.27,954.49,70.5638
2437.24,145.4792,994.9984,153.15,953.68,70.5
2437.0801,145.4934,995.0823,153.175,953.85,70.53
2437.72,145.46,994.53,153.1043,953.54,70.495
2437.6899,145.53,994.95,153.1581,953.78,70.55
2437.4099,145.51,994.99,153.14,953.55,70.51
2437.6001,145.4546,995.237,153.12,953.81,70.5048
2437.3799,145.4267,994.7808,153.09,953.81,70.47
2436.8301,145.43,994.9972,153.1108,953.43,70.5
2436.8899,145.37,994.75,153.09,953.58,70.485
2436.49,145.3657,994.9,153.11,953.7,70.5
2436.3101,145.31,994.41,153.07,953.27,70.48
2436.4399,145.305,994.3966,153.08,953.5,70.48
2436.1201,145.32,994.3629,153.06,953.37,70.49
2436.6599,145.2755,994.0880000000001,153.0346,953.32,70.465
2436.73,145.3435,994.365,153.03,953.55,70.49
2436.6799,145.33,994.39,152.86,953.0225,70.47
2436.9399,145.33,994.26,152.64,953.3,70.46
2437.3899,145.333,994.49,152.86,953.44,70.4602
2437.3899,145.393,994.89,153.1057,954.11,70.51
2437.3501,145.4253,995.08,153.13,954.38,70.51
2436.9299,145.41,995.42,153.29,954.1,70.51
2437.1101,145.38,995.65,153.19,954.17,70.495
2437.3301,145.42,995.8,153.29,954.32,70.53
2437.54,145.48,996.0201,153.28,954.57,70.55
2437.99,145.47,996.4779,153.25,954.44,70.54
2437.73,145.5001,996.93,153.345,955.06,70.579
2437.9199,145.47,997.03,153.28,955.0,70.57
2437.03,145.51,997.33,153.34,955.12,70.59
2436.96,145.4172,996.66,153.25,954.59,70.54
2436.4299,145.42,996.6317,153.31,954.59,70.54
2435.9399,145.37,995.68,153.24,954.28,70.52
2436.3,145.3201,995.77,153.16,954.5,70.47
2436.3,145.39,996.18,153.28,954.5,70.5
2436.22,145.415,996.27,153.2576,954.71,70.49
2436.02,145.459,996.48,153.31,955.195,70.48
2436.1799,145.4447,996.23,153.34,954.995,70.485
2435.8999,145.471,996.2,153.36,954.79,70.461
2435.1499,145.44,995.69,153.41,954.69,70.475
2435.0801,145.41,995.86,153.37,954.5,70.465
2435.4399,145.42,996.0017,153.43,954.45,70.48
2435.3999,145.39,995.8491,153.375,954.34,70.47
2435.3201,145.42,995.59,153.39,954.44,70.475
2434.98,145.4,995.46,153.37,954.5,70.47
2435.3799,145.43,995.3644,153.3828,954.19,70.47
2435.45,145.48,995.745,153.45,954.19,70.475
2435.3899,145.533,995.8258,153.455,954.67,70.49
2435.28,145.62,995.5,153.43,954.8,70.5
2435.3799,145.65,995.78,153.44,955.015,70.49
2434.3401,145.6,995.57,153.41,955.15,70.49
2434.1399,145.6,995.02,153.27,954.37,70.42
2433.8401,145.6085,994.99,153.27,954.575,70.42
2433.3201,145.55,995.0,153.22,954.19,70.4
2433.24,145.45,994.41,153.15,953.31,70.35
2433.78,145.4178,994.28,153.16,953.4,70.34
2433.9099,145.501,995.0,153.24,953.82,70.391
2433.8601,145.499,994.81,153.22,953.5828,70.39
2433.52,145.47,994.94,153.23,953.38,70.39
2434.0701,145.41,994.26,153.19,952.82,70.39
2433.3101,145.4554,994.505,153.2398,953.68,70.41
2433.3999,145.41,994.24,153.22,953.27,70.405
2433.3501,145.44,994.095,153.25,953.24,70.44
2433.3701,145.495,994.0,153.31,953.2101,70.46
2434.03,145.535,994.83,153.411,953.55,70.5
2433.72,145.59,995.26,153.56,954.18,70.53
2433.8799,145.54,994.6,153.49,954.0,70.4869
2433.4099,145.565,994.5343,153.46,953.8,70.4765
2432.9399,145.54,994.45,153.48,953.7,70.48
2433.3999,145.49,994.3877,153.46,953.55,70.4699
2434.27,145.5,994.685,153.55,953.93,70.51
2434.27,145.6043,995.24,153.67,954.24,70.53
2434.3,145.59,995.125,153.65,954.245,70.5135
2434.52,145.6,995.11,153.59,954.53,70.51
2434.53,145.6325,995.2805,153.64,954.5,70.545
2434.8701,145.67,995.1,153.6652,954.53,70.5395
2434.6699,145.6366,995.51,153.695,954.87,70.54
2434.8101,145.61,995.4134,153.68,954.4,70.54
2434.79,145.65,995.64,153.6999,954.23,70.51
2434.6799,145.619,995.329,153.63,954.45,70.5
2434.97,145.61,995.15,153.64,954.16,70.5069
2434.5901,145.61,995.25,153.64,953.9874,70.52
2434.6299,145.57,995.25,153.6,953.9874,70.509
2434.01,145.52,995.33,153.54,953.6,70.49
2434.22,145.47,994.865,153.51,953.49,70.455
2434.98,145.4901,995.04,153.54,953.93,70.47
2435.01,145.57,995.68,153.61,954.44,70.54
2435.0901,145.57,995.68,153.56,954.7,70.5265
2434.8101,145.58,995.65,153.58,954.7,70.53
2434.74,145.588,995.63,153.57,954.42,70.515
2434.72,145.58,995.6634,153.53,954.43,70.5135
2434.3401,145.56,995.83,153.51,954.41,70.5
2434.02,145.535,995.8,153.5308,954.29,70.48
2434.27,145.5001,995.2,153.43,953.5,70.44
2434.1899,145.49,995.36,153.39,953.52,70.431
2434.3101,145.5,995.26,153.39,953.46,70.42
2433.95,145.51,995.62,153.39,953.89,70.39
2433.3501,145.47,995.7999,153.27,953.44,70.38
2433.53,145.42,995.1010000000001,153.23,953.64,70.34
2433.6699,145.46,995.1284,153.27,953.56,70.33
2433.4199,145.5,995.1764,153.33,954.0,70.355
2433.4399,145.45,995.37,153.3099,953.91,70.35
2433.0701,145.46,995.38,153.32,954.16,70.3354
2433.0701,145.44,995.44,153.269,953.77,70.33
2432.8,145.445,995.6,153.283,954.0,70.32
2433.1101,145.4,995.49,153.2,953.53,70.315
2432.23,145.44,995.53,153.23,953.7,70.31
2431.3999,145.35,995.3651,153.1498,953.02,70.2802
2432.1599,145.35,994.92,153.1499,952.9,70.255
2431.3501,145.43,995.8199,153.235,953.22,70.315
2431.1599,145.37,995.115,153.17,952.7,70.26
2430.8899,145.36,995.2,153.17,952.75,70.26
2431.72,145.35,995.12,153.2,952.94,70.28
2431.76,145.43,995.75,153.23,953.6938,70.28
2431.9199,145.44,995.635,153.23,953.68,70.285
2431.4099,145.465,996.1,153.29,954.0,70.27
2432.1001,145.4099,996.0303,153.23,953.6071,70.25
2431.98,145.44,996.44,153.31,953.5,70.28
2431.77,145.45,996.7699,153.375,953.8,70.29
2431.6499,145.42,996.54,153.32,953.74,70.255
2431.0801,145.4,996.5651,153.2653,953.51,70.24
2431.97,145.36,995.54,153.195,953.08,70.2399
2432.23,145.4,996.31,153.26,953.953,70.275
2432.4399,145.43,996.36,153.3226,953.94,70.2885
2432.29,145.455,996.72,153.3528,953.76,70.29
2432.3201,145.4657,996.7639999999999,153.3659,953.76,70.29
2432.22,145.46,996.9,153.38,953.84,70.31
2432.77,145.43,997.05,153.38,953.8975,70.28
2432.8899,145.47,997.23,153.3755,954.33,70.305
2432.8601,145.49,997.77,153.43,954.55,70.325
2433.29,145.5,997.45,153.43,954.52,70.325
2433.53,145.5225,997.74,153.47899999999998,954.76,70.33
2433.74,145.5953,997.6,153.54,955.27,70.355
2433.6201,145.6,998.105,153.53,955.55,70.365
2433.3,145.5964,997.88,153.55,955.5219999999999,70.37
2433.0601,145.641,997.42,153.53,955.675,70.355
2433.1201,145.6025,997.47,153.4168,955.36,70.32
2433.45,145.6,997.5,153.45,955.66,70.325
2433.0601,145.6,997.795,153.47,955.61,70.34
2432.75,145.591,997.685,153.43,955.61,70.315
2433.1101,145.54,997.46,153.35,955.58,70.3057
2433.3,145.5854,997.27,153.35,955.4,70.325
2433.0,145.6,997.08,153.36,955.56,70.32
2432.54,145.57,996.9734,153.31,955.4,70.28
2432.27,145.53,996.58,153.29,955.25,70.245
2432.47,145.52,996.56,153.23,954.64,70.225
2432.7,145.58,996.89,153.2399,955.0,70.25
2433.5901,145.57,997.17,153.254,955.5,70.245
2433.0901,145.6,996.86,153.24,955.826,70.24
2433.27,145.5953,996.76,153.18,954.97,70.245
2434.01,145.5925,996.52,153.1464,954.97,70.241
2433.8601,145.66,997.11,153.22,955.68,70.275
2434.5901,145.66,996.9831,153.22,955.4,70.28
2435.6499,145.705,997.53,153.3064,956.0,70.33
2435.8601,145.8701,998.2230000000001,153.54,957.08,70.39
2435.6699,145.85,998.3153,153.44,956.98,70.37
2435.6899,145.81,998.0,153.435,957.0,70.355
2435.97,145.8,998.32,153.5,956.99,70.375
2436.5801,145.82,998.52,153.53,956.67,70.38
2436.01,145.95,999.4,153.62,957.9,70.4253
2435.8999,145.9,999.42,153.5399,956.89,70.41
2436.1599,145.91,999.08,153.56,956.98,70.42
2436.02,145.92,999.15,153.6,957.13,70.42
2436.3301,145.89,999.05,153.59,957.28,70.415
2436.21,145.89,999.14,153.56,957.31,70.42
2436.2,145.91,999.035,153.59,957.625,70.415
2436.0701,145.895,998.91,153.61,958.29,70.39
2436.51,145.89,999.17,153.64,958.07,70.375
2436.9299,145.92,999.19,153.705,958.99,70.405
2436.6399,145.966,999.49,153.77,959.18,70.4239
2436.3601,145.95,999.32,153.76,958.93,70.4093
2436.24,145.899,999.725,153.76,958.755,70.405
2436.3,145.85,999.45,153.75,959.26,70.39
2436.27,145.85,999.17,153.78,959.2277,70.4
2435.9399,145.82,998.915,153.73,959.12,70.3868
2435.9199,145.795,998.6247,153.645,958.98,70.35
2435.9199,145.82,998.67,153.64,958.4875,70.35
2435.1699,145.83,998.57,153.63,958.54,70.34
2435.1299,145.83,997.96,153.64,957.96,70.34
2435.1699,145.86,998.53,153.6799,958.04,70.35
2435.45,145.87,998.38,153.63,958.04,70.35
2435.45,145.86,998.65,153.655,957.715,70.35
2435.4399,145.895,998.61,153.67,958.24,70.3466
2435.1599,145.91,998.9,153.71,958.92,70.34
2435.9199,145.8801,998.91,153.68,958.515,70.335
2435.8799,145.92,999.19,153.72,958.68,70.36
2435.9099,145.9242,999.275,153.69,958.555,70.35
2436.1201,145.8999,999.16,153.6843,958.6,70.35
2435.75,145.92,999.56,153.6565,958.63,70.35
2435.6399,145.9,999.56,153.6201,958.43,70.34
2435.1201,145.855,999.195,153.614,958.3475,70.33
2435.6599,145.84,998.98,153.62,958.36,70.35
2435.6599,145.85,999.17,153.63,958.36,70.34
2435.76,145.85,999.45,153.63,958.8919999999999,70.34
2435.95,145.84,999.15,153.66,958.56,70.34
2436.0701,145.87,999.13,153.665,958.86,70.355
2436.05,145.89,999.11,153.7,959.0,70.36
2435.76,145.875,999.345,153.69,958.9892,70.34
2435.4099,145.895,999.48,153.74,958.8860000000001,70.33
2435.4299,145.89,999.45,153.77,959.08,70.34
2435.1899,145.88,999.52,153.775,959.16,70.32
2435.0,145.89,999.49,153.7702,959.24,70.32
2435.4299,145.88,999.43,153.79,959.199,70.31
2435.6899,145.98,999.81,153.8,959.5210000000001,70.33
2435.8501,145.98,999.475,153.8,959.51,70.35
2435.53,145.99,999.584,153.82,959.53,70.35
2435.2,146.0057,999.36,153.8,959.35,70.34
2435.04,146.01,999.34,153.7762,959.42,70.34
2434.9399,145.9775,999.27,153.79,959.025,70.335
2434.4399,145.98,999.14,153.78,959.12,70.34
2434.73,145.93,999.0,153.7554,958.6785,70.33
2434.3999,145.94,998.98,153.79,958.85,70.34
2434.01,145.94,998.76,153.82,958.95,70.33
2433.72,145.91,998.79,153.815,958.65,70.32
2433.5601,145.895,998.8,153.7884,958.21,70.305
2433.76,145.885,998.83,153.78,958.63,70.325
2434.1101,145.94,999.36,153.84,958.98,70.335
2434.0901,145.97,999.43,153.87,959.1,70.35
2434.3899,145.9601,999.7784,153.89,958.88,70.34
2435.03,145.99,999.97,153.895,959.27,70.315
2436.04,146.01,1000.6216,153.97,959.26,70.32
2435.6499,146.01,1000.6844,153.9685,959.81,70.35
2435.5901,145.995,1000.5139,153.955,959.7,70.35
2435.73,145.955,1000.48,153.9542,959.54,70.35
2435.99,145.98,1000.45,153.9761,959.63,70.35
2435.49,145.95,1000.82,154.0,959.53,70.35
2435.4199,145.885,1000.84,153.97,959.01,70.33
2435.8799,145.8242,1001.36,154.02,958.96,70.335
2435.6699,145.85,1002.3,154.0745,959.585,70.36
2435.5801,145.85,1002.1,154.02,959.8589999999999,70.34
2434.6699,145.87,1001.99,154.01,959.44,70.35
2434.6599,145.775,1001.49,153.96,958.76,70.32
2434.8701,145.775,1002.05,153.91,958.26,70.34
2435.6299,145.79,1002.54,153.95,958.645,70.3463
2435.9199,145.87,1002.435,154.01,959.32,70.35
2435.9199,145.87,1002.23,153.91,959.45,70.27
2437.1001,145.74,1002.19,153.52,958.7,70.43
2436.3101,145.95,1001.69,153.755,957.3972,70.31
2435.04,145.65,1002.445,153.56,957.06,70.3
2435.3999,145.4701,1001.1,153.46,956.14,70.0
2435.7,145.7,1001.65,153.3,957.3,70.06
2434.8899,145.63,1000.444,153.48,957.13,70.09
2433.9099,145.55,998.5,153.27,957.68,70.005
2433.8,145.52,1000.783,153.01,955.94,69.92
2434.1799,145.385,999.06,152.98,956.14,69.92
2433.3,145.49,998.8239,153.05,956.42,69.94
2434.45,145.4,998.45,153.05,955.73,69.905
2434.1899,145.55,998.0,153.0024,954.94,69.99
2434.29,145.48,999.87,153.26,955.3827,69.94
2433.8101,145.5657,1000.755,153.25,957.26,69.895
2434.47,145.5,1002.1489999999999,153.4,957.53,69.97
2434.4099,145.43,1001.6266,153.34,958.02,69.995
2435.02,145.38,1000.01,153.08,957.4889999999999,69.995
2435.5701,145.31,1000.95,153.1401,957.7,69.9392
2435.78,145.43,1001.3,153.16,957.6975,69.95
2435.04,145.34,1002.0,153.1,957.52,69.975
2435.0601,145.2701,1001.6571,153.17,957.13,69.925
2434.97,145.19,1001.33,152.9888,957.51,69.98
2435.5601,145.16,1000.755,152.9699,957.46,69.99
2435.96,145.24,1001.115,153.02,957.44,69.95
2435.8899,145.31,1001.8353,153.01,957.39,69.93
2436.46,145.33,1001.82,153.12,957.4612,69.91
2436.1899,145.4,1001.99,153.114,957.0158,69.93
2435.53,145.25,1002.21,153.09,956.81,69.945
2435.1899,145.25,1001.8619,153.12,956.04,69.9
2434.8999,145.3065,1001.5015,153.04,956.17,69.88
2433.9299,145.36,1001.41,153.25,957.08,69.92
2433.53,145.23,1001.32,153.04,956.6,69.855
2433.78,145.1908,1001.2922,153.06,955.42,69.84
2433.8999,145.21,1001.53,153.08,956.05,69.86
2435.3301,145.1925,1002.48,153.11,955.77,69.83
2435.1001,145.38,1003.72,153.1472,956.5229,69.795
2434.77,145.45,1004.84,153.22,957.26,69.75
2434.98,145.45,1004.77,153.23,956.96,69.75
2434.5901,145.57,1004.96,153.31,956.95,69.7393
2434.4299,145.52,1005.01,153.34,957.325,69.775
2434.3,145.51,1005.98,153.41,957.6,69.78
2434.95,145.4836,1005.66,153.44,958.2144,69.79
2434.76,145.53,1005.768,153.61,958.24,69.845
2435.1699,145.465,1005.58,153.64,958.3821,69.7705
2435.3401,145.44,1005.6,153.62,957.87,69.79
2435.8799,145.49,1005.4,153.61,958.26,69.805
2435.52,145.46,1006.03,153.67,958.66,69.815
2435.46,145.4845,1006.04,153.634,958.71,69.82
2435.2,145.54,1006.35,153.67,959.1,69.8
2435.6499,145.59,1006.4,153.7,958.01,69.8
2434.6299,145.66,1006.91,153.7101,958.33,69.785
2434.1899,145.62,1006.38,153.7002,957.9,69.72
2434.0601,145.56,1005.785,153.73,957.1508,69.76
2434.3899,145.54,1005.5239999999999,153.67,956.81,69.74
2434.6299,145.52,1004.9102,153.71,956.81,69.74
2434.55,145.561,1006.1145,153.78,957.815,69.805
2434.8899,145.48,1005.6,153.7,957.9043,69.82
2434.24,145.44,1005.63,153.8101,958.19,69.835
2434.6499,145.385,1005.555,153.86,958.19,69.91
2434.51,145.38,1006.36,153.85,958.26,69.905
2434.52,145.27,1005.61,153.91,958.07,69.8907
2434.0701,145.36,1005.01,153.9365,957.8,69.87
2434.04,145.21,1004.19,153.89,957.06,69.85
2433.95,145.22,1004.87,153.9703,958.18,69.93
2433.4299,145.22,1004.06,154.035,957.53,69.9
2433.8799,145.18,1003.96,153.92,956.63,69.94
2434.1699,145.23,1004.5,153.98,957.27,69.945
2434.1599,145.2675,1004.56,153.97,957.55,69.99
2434.23,145.36,1004.6102,154.11,957.535,70.0099
2434.3899,145.35,1005.21,154.2301,957.78,69.99
2434.3701,145.39,1005.01,154.18,957.88,70.01
2434.5901,145.38,1005.49,154.16,958.5,70.01
2435.78,145.3965,1005.3145,154.31,958.54,70.013
2435.99,145.43,1006.05,154.38,958.53,70.0545
2436.1599,145.4654,1006.29,154.35,959.25,70.045
2437.1001,145.4399,1005.916,154.31,959.01,70.03
2437.01,145.51,1006.5661,154.33,958.99,70.025
2437.52,145.54,1006.2,154.3162,958.76,69.97
2437.5901,145.65,1006.58,154.35,958.93,69.9957
2437.6599,145.645,1005.92,154.3,959.27,69.9781
2438.46,145.63,1005.67,154.38,959.06,70.01
2438.3101,145.6683,1005.58,154.4,959.6,70.0
2438.5901,145.68,1005.99,154.44,959.19,70.0
2438.46,145.72,1005.82,154.5,959.65,69.995
2438.24,145.7531,1005.5086,154.55,959.53,69.965
2438.6101,145.7468,1005.2958,154.45,958.76,69.94
2438.1699,145.7143,1005.3988,154.3939,958.69,69.9955
2437.6599,145.67,1004.8,154.25,958.44,70.02
2437.8799,145.55,1004.32,154.2,958.37,69.9899
2438.1899,145.5365,1003.5,154.12,957.91,69.96
2438.5701,145.52,1004.07,154.22,957.62,69.97
2438.4399,145.525,1004.0756,154.22,957.86,69.965
2438.0601,145.49,1004.4989999999999,154.17,958.28,69.98
2438.21,145.34,1003.4892,154.0501,957.68,69.975
2439.27,145.3786,1003.3,154.03,957.8604,69.985
2439.8201,145.46,1003.5,154.1,957.44,69.995
2439.6201,145.48,1003.59,154.1465,957.362,69.985
2440.02,145.44,1003.6489999999999,154.16,957.43,69.98
2439.5901,145.48,1004.015,154.25,957.64,69.985
2439.5601,145.44,1003.63,154.1499,957.4,69.96
2440.4399,145.42,1004.21,154.16,957.565,69.95
2440.46,145.4101,1004.44,154.19,957.95,69.99
2440.49,145.41,1004.63,154.18,958.225,69.97
2439.6699,145.46,1003.8876,154.1,958.26,69.96
2439.3999,145.44,1003.23,154.06,957.74,69.93
2438.96,145.44,1003.19,154.01,957.62,69.93
2439.05,145.3601,1002.5,153.93,957.5249,69.885
2438.97,145.231,1002.59,153.95,957.3839,69.88
2439.3201,145.34,1002.7395,153.9899,957.21,69.895
2439.3301,145.38,1003.33,154.04,957.57,69.93
2439.1201,145.37,1003.42,154.04,957.57,69.925
2439.51,145.36,1003.6238,154.0,957.97,69.92
2439.8799,145.31,1003.505,153.98,957.765,69.9
2440.0,145.31,1003.5483,153.98,957.84,69.92
2440.3501,145.36,1003.7,154.04,958.19,69.98
2440.25,145.32,1004.16,154.0467,958.35,69.97
2440.3899,145.3,1004.27,154.03,958.35,69.985
2440.5601,145.42,1004.49,154.12,958.26,69.995
2440.9399,145.46,1004.27,154.0825,958.85,70.0
2440.73,145.48,1004.06,154.04,958.68,69.98
2440.3501,145.42,1004.58,153.98,958.54,69.99
2439.99,145.34,1004.11,153.92,958.382,69.99
2439.6599,145.34,1003.91,154.0,958.04,70.01
2439.6499,145.295,1003.52,153.95,957.98,70.0
2439.72,145.36,1003.4,153.96,957.85,70.0
2439.53,145.4,1002.921,153.97,958.07,70.0
2439.74,145.42,1002.725,153.95,957.9,70.0
2439.3701,145.4133,1002.694,153.955,958.17,70.0399
2439.5,145.34,1002.34,153.94,958.29,70.03
2439.6299,145.34,1002.35,153.93,957.79,70.04
2439.48,145.38,1002.18,153.97,957.86,70.06
2439.3701,145.43,1002.31,154.02,958.14,70.07
2439.52,145.345,1001.9829,153.95,958.09,70.0399
2439.48,145.32,1001.7525,154.07,958.09,70.04
2439.3101,145.27,1001.9002,153.99,957.665,70.02
2438.8401,145.2,1000.96,153.8401,956.83,69.99
2439.03,145.165,1000.8149,153.74,957.18,69.98
2439.28,145.27,1001.284,153.76,957.62,69.99
2439.54,145.37,1002.1497,153.86,958.08,69.985
2439.53,145.42,1002.35,153.87,957.91,69.98
2439.6499,145.41,1002.3666,153.9,957.91,69.98
2439.6399,145.38,1002.3099,153.895,958.36,69.98
2439.6899,145.35,1002.47,153.8927,957.34,70.0
2439.46,145.36,1002.28,153.86,957.34,69.99
2439.25,145.29,1001.89,153.85,957.16,69.965
2439.3101,145.221,1001.9406,153.83,957.1404,69.96
2439.4199,145.24,1002.75,153.92,957.43,69.98
2439.5,145.3,1002.39,153.8,957.99,69.97
2439.6499,145.32,1002.55,153.8,957.99,69.995
2440.1101,145.37,1002.9,153.82,957.78,70.02
2440.22,145.36,1003.0244,153.82,957.9799,70.0
2440.3,145.39,1002.99,153.9,957.9,69.99
2440.1799,145.3867,1002.2,153.91,957.69,69.99
2439.8301,145.32,1002.04,153.885,957.45,70.01
2439.8,145.26,1002.06,153.8,957.0,69.975
2439.8899,145.32,1001.76,153.7999,957.0,69.97
2439.8701,145.33,1002.09,153.8,957.05,69.985
2439.28,145.37,1001.81,153.7973,957.18,70.0
2439.2,145.38,1001.85,153.71,957.5,69.965
2438.2,145.4,1001.76,153.695,957.23,69.96
2438.4199,145.31,1000.75,153.61,956.5,69.8801
2438.6699,145.3337,1000.64,153.66,956.74,69.92
2438.6399,145.3557,1000.51,153.67,956.8,69.929
2438.6899,145.38,1000.872,153.675,956.75,69.93
2438.6399,145.4,1001.24,153.72,957.28,69.96
2438.6201,145.36,1000.9424,153.71,957.28,69.975
2438.73,145.38,1000.49,153.72,957.13,69.965
2438.9399,145.36,1000.69,153.735,957.02,69.975
2438.27,145.391,1001.0947,153.78,956.92,69.995
2438.4299,145.3247,1000.69,153.69,956.92,69.98
2438.3999,145.35,1000.49,153.68,956.57,69.98
2438.0601,145.32,1000.4,153.64,956.36,69.965
2438.6201,145.3,1000.2287,153.595,956.2,69.94
2438.8101,145.32,1000.7401,153.59,956.34,69.96
2439.1799,145.39,1001.2506,153.6772,956.75,69.94
2439.1799,145.45,1001.7511,153.7,956.852,69.955
2439.24,145.4515,1001.97,153.73,957.0,69.985
2439.24,145.53,1001.76,153.77,957.25,69.99
2439.2,145.5482,1001.76,153.75,957.0,69.995
2439.2,145.53,1001.2893,153.749,956.7575,69.98899999999999
2439.1299,145.541,1001.76,153.782,957.27,69.9838
2439.29,145.4901,1001.51,153.75,957.11,69.98
2439.4299,145.52,1001.7352,153.851,957.3,69.995
2439.5701,145.53,1002.25,153.91,957.66,69.995
2439.9199,145.55,1002.1696,153.92,957.34,69.991
2439.8999,145.63,1002.2298,153.94,958.22,69.99
2439.6001,145.65,1002.25,153.89,957.59,69.98
2439.6299,145.6068,1002.15,153.9139,957.3701,69.99
2439.48,145.61,1002.48,153.8501,957.6856,69.985
2439.4399,145.6,1002.34,153.83,957.36,69.97
2439.55,145.6799,1002.577,153.87,956.82,69.98
2439.4099,145.69,1002.75,153.86,956.8453,69.99
2439.78,145.7,1002.835,153.87,957.41,69.975
2439.8999,145.72,1003.2,153.94,957.82,70.0
2439.6899,145.73,1003.36,153.9248,957.68,70.005
2439.8701,145.72,1003.0616,153.85,957.32,69.9911
2440.3799,145.8099,1002.94,153.87,957.305,70.01
2440.71,145.87,1003.4035,153.89,957.88,70.0185
2440.6899,145.8799,1003.69,153.96,958.23,70.01
